state_abbr,city_norm,median_sqft,p25_sqft,p75_sqft,kaggle_n,median_ppsqft,sqft_range
FL,hollywood,1179.0,898.25,1733.25,1024,378.1731873622075,835.0
FL,holmes beach,1804.0,1158.75,2410.25,66,1085.074811630941,1251.5
FL,holt,1624.0,1116.0,2000.0,9,180.57813911472448,884.0
FL,homestead,1600.0,1269.5,2122.0,707,232.6783867631851,852.5
FL,homosassa,1503.5,1160.0,2122.5,224,162.08007146076648,962.5
FL,homosassa springs,1406.0,1347.0,1465.0,2,163.50992810681274,118.0
FL,horseshoe beach,1161.0,864.0,1392.0,11,254.03225806451613,528.0
FL,hosford,2161.0,1662.5,2289.0,6,108.95619619568019,626.5
FL,howey in the hills,2513.0,2161.25,3525.0,36,192.4003129911376,1363.75
FL,hudson,1459.0,1148.5,1829.0,312,188.38565879566104,680.5
FL,hutchinson island,1940.0,1306.0,2808.5,59,459.18367346938777,1502.5
FL,hypoluxo,1298.0,1085.0,1693.0,43,303.71203599550057,608.0
FL,immokalee,1747.0,1473.0,1865.0,31,151.41067538126362,392.0
FL,indialantic,2198.0,1723.5,2820.0,104,400.24257637497465,1096.5
FL,indian harbour beach,1908.0,1310.5,2469.0,39,291.0212061964205,1158.5
FL,indian lake estates,1867.0,1670.0,2100.0,25,158.11567164179104,430.0
FL,indian river shores,2425.5,1521.5,3255.25,28,521.3832456261781,1733.75
FL,indian rocks beach,1934.0,1110.0,2002.0,17,716.0,892.0
FL,indian shores,1317.5,1007.5,2388.0,22,581.4285714285714,1380.5
FL,indiantown,1518.0,1237.25,2334.25,12,251.1320091289528,1097.0
FL,inglis,1713.0,1417.5,2273.25,20,260.8695652173913,855.75
FL,inlet beach,2387.0,1818.0,3110.5,191,769.8815566835872,1292.5
FL,intercession city,1441.0,1176.0,1488.0,5,179.36117936117935,312.0
FL,interlachen,1220.0,951.0,1545.25,60,124.64168233082707,594.25
FL,inverness,1490.0,1152.0,1977.0,193,175.14124293785312,825.0
FL,islamorada,1984.5,1273.5,2919.25,64,982.9036132295275,1645.75
FL,jackson,1132.0,1032.0,1232.0,2,92.88016664733404,200.0
FL,jacksonville,1623.0,1253.0,2123.0,4177,192.49667994687914,870.0
FL,jacksonville beach,1912.0,1413.0,2715.5,107,418.3577405857741,1302.5
FL,jasper,1413.0,1048.0,2037.0,23,123.95348837209302,989.0
FL,jay,1769.0,1567.0,2200.5,19,174.85376477909148,633.5
FL,jena,400.0,400.0,400.0,1,347.5,0.0
FL,jennings,1300.5,1227.0,1588.75,10,125.81380002111709,361.75
FL,jensen beach,1346.0,1023.0,1811.0,185,391.2878787878788,788.0
FL,juno beach,1556.0,1285.25,2082.5,42,674.4644612606021,797.25
FL,jupiter,2009.0,1512.0,3046.0,413,430.49568965517244,1534.0
FL,jupiter inlet colony,3022.0,2654.0,5200.0,5,2019.2307692307693,2546.0
FL,kathleen,2116.5,1984.0,2160.75,4,246.24451754385964,176.75
FL,keaton beach,1296.0,1242.0,1333.0,3,173.61111111111111,91.0
FL,kenansville,1614.0,1269.0,3640.5,3,56.46726663137463,2371.5
FL,kendall,1447.0,1220.0,1671.5,3,302.10473313192347,451.5
FL,kenneth city,996.0,852.5,1412.5,23,187.7133105802048,560.0
FL,key biscayne,2014.0,1488.0,3120.0,161,1040.0,1632.0
FL,key colony,1604.0,1328.0,2090.0,17,925.3760123409179,762.0
FL,key largo,1581.0,1130.0,2261.0,210,739.4993131868132,1131.0
FL,key west,1357.0,1068.0,1920.75,204,941.4424007744433,852.75
FL,keystone heights,1678.0,1229.5,2016.0,88,171.9005345133519,786.5
FL,kinard,1040.0,1040.0,1040.0,1,163.46153846153845,0.0
FL,kissimmee,1762.0,1397.0,2266.5,1551,210.05728835136856,869.5
FL,kissimmee saint cloud,3174.0,3174.0,3174.0,1,148.07813484562067,0.0
FL,la crosse,5023.0,5023.0,5023.0,1,125.36332868803504,0.0
FL,labelle,1439.0,1235.0,1600.0,157,192.07471647765178,365.0
FL,lady lake,1456.0,1092.0,2090.0,123,173.00870511425464,998.0
FL,lake alfred,1568.0,1408.0,1828.0,57,178.8338192419825,420.0
FL,lake butler,1536.0,1243.0,1906.25,32,135.22376543209876,663.25
FL,lake city,1776.0,1430.0,2170.0,221,152.44261330194232,740.0
FL,lake clarke shores,1770.0,1386.0,2059.0,13,294.6081504702194,673.0
FL,lake hamilton,1495.5,1108.5,1846.5,6,194.74955115696454,738.0
FL,lake helen,1624.0,1317.0,2032.0,13,234.91214667685256,715.0
FL,lake mary,2145.0,1675.0,2596.5,119,238.0952380952381,921.5
FL,lake panasoffkee,1188.0,742.0,1437.5,34,158.54458041958043,695.5
FL,lake park,1316.0,920.0,1316.0,17,284.95440729483283,396.0
FL,lake placid,1594.0,1170.0,2082.75,140,177.1402195207959,912.75
FL,lake suzy,1578.5,1348.0,2174.5,18,189.6436815031921,826.5
FL,lake talquin,2629.0,2629.0,2629.0,1,150.2472422974515,0.0
FL,lake wales,1489.0,1158.5,1966.5,215,171.28279883381924,808.0
FL,lake worth,1550.0,1090.0,2190.0,541,246.5474722564735,1100.0
FL,lake worth beach,1267.5,955.5,1725.75,192,286.57239394318606,770.25
FL,lakeland,1622.0,1204.5,2152.5,891,187.03241895261846,948.0
FL,lakeshore,955.5,723.25,1187.75,2,115.00530678982244,464.5
FL,lakewood ranch,2248.5,1873.0,2692.25,176,333.6885245901639,819.25
FL,lakewood rch,3593.0,3301.0,3885.0,2,328.6478048895369,584.0
FL,lamont,1620.0,1617.0,2280.0,5,138.8373531230674,663.0
FL,lanark village,1079.0,889.5,1788.25,6,246.08905866885843,898.75
FL,land o lakes,2411.0,1815.0,3182.0,347,203.1548757170172,1367.0
FL,land o' lakes,1915.0,1832.5,1997.5,2,217.34134615384616,165.0
FL,lantana,1260.0,1020.75,1821.25,68,272.7628402563889,800.5
FL,largo,1278.0,965.25,1679.75,416,237.78786410534116,714.5
FL,lauderdale by the sea,1752.0,1112.5,2810.25,86,532.9494023884145,1697.75
FL,lauderdale lakes,944.0,768.0,1195.0,191,127.11864406779661,427.0
FL,lauderhill,1094.5,928.0,1370.0,430,136.84133353360656,442.0
FL,laurel hill,1830.0,1830.0,2483.0,73,170.98360655737704,653.0
FL,lawtey,1990.0,1394.0,2432.0,5,160.15625,1038.0
FL,layton,1530.0,1236.25,1764.0,4,930.8200245700245,527.75
FL,lazy lake,3141.0,3141.0,3141.0,1,413.88092964024196,0.0
FL,lecanto,1831.5,1547.5,2356.75,66,182.05632529288542,809.25
FL,lee,1735.5,1586.0,2286.0,14,174.64438900560225,700.0
FL,leesburg,1601.0,1178.5,1952.25,478,169.0569271345363,773.75
FL,lehigh acres,1576.0,1389.0,1806.0,933,200.34843205574913,417.0
FL,lighthouse point,2224.0,984.0,3970.25,84,543.8517335254041,2986.25
FL,lithia,2734.0,2042.75,3481.0,170,215.2175247220268,1438.25
FL,little torch,1176.0,925.0,1720.0,13,639.2045454545455,795.0
FL,live oak,1599.5,1294.0,1981.0,128,150.90147907647906,687.0
FL,lockhart,720.0,720.0,720.0,1,81.25,0.0
FL,long key,3112.0,1950.0,3112.0,5,514.0597539543058,1162.0
FL,longboat key,2083.0,1392.0,3453.0,157,854.7008547008547,2061.0
FL,longwood,2103.0,1643.0,3173.0,169,230.36858974358975,1530.0
FL,lorida,2052.0,1706.0,2201.0,3,147.05882352941177,495.0
FL,loxahatchee,2153.0,1888.5,2633.25,112,309.1487212331607,744.75
FL,loxahatchee groves,2285.0,1525.5,3294.0,11,488.46960167714883,1768.5
FL,lulu,2079.0,2063.5,2094.5,2,188.75911766883888,31.0
FL,lutz,2131.5,1607.25,2615.0,230,228.56735051793532,1007.75
FL,lynn haven,2012.0,1598.25,2633.25,72,195.60206155632983,1035.0
FL,macclenny,1774.0,1398.0,2141.5,54,181.72604919424677,743.5
FL,madeira beach,1604.0,1304.5,2012.0,122,585.732584010469,707.5
FL,madison,1801.5,1393.0,2273.25,34,118.23617149850753,880.25
FL,madison county,4888.0,3302.0,6474.0,2,128.72208436724566,3172.0
FL,maitland,1716.0,1316.25,2450.0,62,254.1333497355148,1133.75
FL,malabar,2498.0,1970.0,3296.0,13,254.71337579617835,1326.0
FL,malone,1993.0,1375.5,2366.0,6,117.70400079223609,990.5
FL,manalapan,4380.0,1973.75,8348.0,12,1927.0775837468723,6374.25
FL,mangonia park,1808.0,1808.0,1908.0,3,193.77212389380531,100.0
FL,marathon,1500.0,960.0,2060.0,135,678.90625,1100.0
FL,marco island,1820.0,1075.0,2596.0,371,770.5479452054794,1521.0
FL,margate,1100.0,958.0,1587.0,235,202.49221183800623,629.0
FL,marianna,1516.0,1248.0,2016.5,44,133.46260662046228,768.5
FL,mary esther,1631.0,1325.0,2002.0,55,210.859375,677.0
FL,masaryktown,1110.0,1105.0,1115.0,2,232.37418831168833,10.0
FL,mascotte,1650.0,1240.0,1989.0,36,202.27192386131884,749.0
FL,matlacha,1104.0,945.0,1518.5,15,566.2878787878788,573.5
FL,matlacha isles,1452.0,1268.25,1763.25,6,566.2419814682822,495.0
FL,mayo,1350.0,960.0,1708.0,31,183.33333333333334,748.0
FL,mcalpin,1430.0,1322.0,2070.5,7,167.83216783216784,748.5
FL,mcdavid,2539.0,2350.5,2727.5,2,195.8915308565838,377.0
FL,mcintosh,1761.5,1738.0,2414.5,4,194.13177640808993,676.5
FL,medart,1430.0,1430.0,1430.0,1,131.46853146853147,0.0
FL,medley,2686.0,2686.0,2686.0,1,290.0223380491437,0.0
FL,melbourne,1786.0,1379.0,2380.5,599,223.6102236421725,1001.5
FL,melbourne bch,4076.0,4076.0,4076.0,2,232.82384690873405,0.0
FL,melbourne beach,2047.5,1845.5,2444.5,84,411.1750678699831,599.0
FL,melbourne village,2727.0,2727.0,2727.0,1,219.65529886321966,0.0
FL,melrose,1328.0,1140.0,1547.0,25,193.10344827586206,407.0
FL,merritt island,1692.5,1331.75,2398.25,236,257.4310017571022,1066.5
FL,mexico beach,1552.0,1170.5,1698.5,44,470.45290300978127,528.0
FL,miami,1359.0,994.0,1913.5,5490,391.94407487468976,919.5
FL,miami beach,1000.0,676.0,1594.0,1887,652.7272727272727,918.0
FL,miami gardens,1285.0,1047.5,1646.25,248,265.3056754937676,598.75
FL,miami lakes,2020.5,1508.75,2746.5,72,317.98657938286965,1237.75
FL,miami shores,2026.0,1325.0,2642.75,56,645.9102748513003,1317.75
FL,miami springs,1653.0,1378.0,2110.0,25,416.5880503144654,732.0
FL,micanopy,3063.5,2185.5,4575.0,16,396.56146170270745,2389.5
FL,micco,1262.5,964.0,1885.0,30,180.12373734639743,921.0
FL,middle torch,1841.0,1841.0,1841.0,1,964.1499185225421,0.0
FL,middleburg,1810.0,1514.0,2228.0,246,186.83953678959557,714.0
FL,midway,1608.0,1466.25,1874.25,10,148.75049864727157,408.0
FL,milton,2137.0,1525.0,2557.75,122,173.4809705167772,1032.75
FL,mims,1828.0,1668.0,1956.25,120,188.69519832985387,288.25
FL,minneola,1924.5,1787.0,2692.75,72,212.16897187606145,905.75
FL,miramar,1665.0,1247.0,2502.0,347,267.9147837314396,1255.0
FL,miramar beach,1588.0,1203.0,2394.0,349,518.3246073298429,1191.0
FL,miromar lakes,2245.0,2061.0,2941.75,28,450.91137986510256,880.75
FL,molino,1947.0,1504.0,2288.0,6,152.3744810491355,784.0
FL,monticello,1743.5,1532.25,2046.25,36,143.90714756568417,514.0
FL,montura ranches,802.0,723.0,881.0,2,316.43051242236027,158.0
FL,montverde,3038.0,2103.5,3817.0,47,266.1631560157087,1713.5
FL,moore haven,1152.0,630.0,1520.0,23,123.15270935960591,890.0
FL,morriston,1692.5,1253.0,2564.75,50,241.8511145393576,1311.75
FL,mossy head,1140.0,1140.0,1140.0,1,128.0701754385965,0.0
FL,mount dora,2033.0,1549.0,2782.75,200,205.14030894535887,1233.75
FL,mount plymouth,1623.0,1592.0,1645.0,5,233.51817621688232,53.0
FL,mulberry,1597.0,1294.0,1956.25,84,164.2468085106383,662.25
FL,myakka city,2422.5,1642.0,2947.25,28,319.2239255406515,1305.25
FL,naples,1875.5,1445.25,2531.0,3626,380.90832957546866,1085.75
FL,nassau,2235.0,2235.0,2235.0,1,281.834451901566,0.0
FL,navarre,1928.0,1536.25,2545.75,166,211.3283633552054,1009.5
FL,navarre beach,3036.0,1550.0,3068.0,7,624.875,1518.0
FL,neptune beach,2155.0,1764.5,2750.5,28,384.7058691286728,986.0
FL,new port richey,1385.0,1025.0,1835.25,544,197.70912228419309,810.25
FL,new smyrna beach,1681.0,1309.0,2062.0,347,286.8357487922705,753.0
FL,newberry,1971.0,1619.25,2572.5,134,191.56769300675091,953.25
FL,niceville,2132.0,1696.0,2717.0,153,238.8595166163142,1021.0
FL,nobleton,1044.0,1002.0,1086.0,2,160.18727836879432,84.0
FL,nokomis,1831.0,1383.0,2316.0,140,316.5944408246787,933.0
FL,north bay village,1043.5,760.0,1446.0,110,385.8672455641185,686.0
FL,north fort myers,1335.0,1078.0,1715.0,357,199.91666666666666,637.0
FL,north hutchinson island,1900.0,1842.5,1900.0,3,725.4901960784314,57.5
FL,north lauderdale,1350.0,1070.5,1503.0,103,213.82751247327155,432.5
FL,north miami,1182.0,855.0,1758.0,265,255.7544757033248,903.0
FL,north miami beach,1129.0,928.0,1729.0,317,403.53089533417403,801.0
FL,north palm beach,1328.5,880.0,2379.0,116,362.4085313463613,1499.0
FL,north port,1664.0,1437.0,1907.25,562,222.79693871312242,470.25
FL,north redington beach,2258.5,1797.0,2590.5,16,875.924812037471,793.5
FL,north venice,1795.5,1614.0,2103.25,48,289.3383845217156,489.25
FL,o'brien,1497.0,1497.0,1497.0,1,106.81362725450902,0.0
FL,oak hill,1512.0,1192.0,2601.25,16,226.63607641171745,1409.25
FL,oakland,2281.0,1857.0,3251.0,19,223.1793265465936,1394.0
FL,oakland park,1201.0,927.5,1621.25,224,294.3863507023435,693.75
FL,obrien,1280.0,1088.0,1286.5,3,151.9721577726218,198.5
FL,ocala,1632.0,1307.0,2044.0,1835,166.59574468085106,737.0
FL,ocean ridge,1105.0,757.5,2419.0,23,712.1082621082621,1661.5
FL,ochlockonee bay,1319.0,1117.5,1771.0,6,324.1920094085276,653.5
FL,ocklawaha,1470.0,1331.0,1748.75,96,178.64654455565125,417.75
FL,ocoee,1841.0,1468.0,2301.0,105,202.60774325012736,833.0
FL,odessa,2435.0,2007.0,3296.0,301,245.59053360125029,1289.0
FL,okahumpka,1799.0,1460.0,2800.0,5,194.55197331851028,1340.0
FL,okeechobee,1368.0,1031.75,1810.25,196,167.6514355742297,778.5
FL,old town,1368.0,1109.25,1803.75,58,148.78291586384074,694.5
FL,oldsmar,1602.0,1151.0,2370.0,65,236.9420702754036,1219.0
FL,ona,1446.0,1413.0,1479.0,2,386.0777547734069,66.0
FL,opa locka,1259.0,999.25,1664.75,34,267.4065007428957,665.5
FL,orange city,1380.0,1144.0,1657.0,101,200.9685230024213,513.0
FL,orange lake,7474.5,5695.25,9253.75,2,65.20784938341258,3558.5
FL,orange park,1729.0,1322.0,2302.0,385,189.3934659090909,980.0
FL,orlando,1569.0,1169.0,2196.0,2661,224.1818181818182,1027.0
FL,ormond beach,1710.5,1310.75,2284.5,256,227.7916113042387,973.75
FL,osprey,2427.5,2035.5,4537.75,50,412.99264735395053,2502.25
FL,osteen,1828.0,1657.25,2140.0,32,208.39530435253087,482.75
FL,otter creek,1432.0,1432.0,1432.0,1,272.3463687150838,0.0
FL,out of state,3601.5,2926.75,4276.25,2,212.90344582055118,1349.5
FL,oviedo,2556.0,1785.0,3332.0,129,241.3260669327602,1547.0
FL,oxford,1957.0,1436.5,2164.25,38,205.30661387368227,727.75
FL,pace,1924.0,1581.0,2997.0,89,180.1548205489092,1416.0
FL,pahokee,1803.0,1170.0,2208.0,13,159.4387755102041,1038.0
FL,paisley,1008.0,914.0,1477.0,7,181.25,563.0
FL,palatka,1530.0,1178.0,2167.0,123,144.9618320610687,989.0
FL,palm bay,1811.0,1492.0,2020.0,1101,186.04651162790697,528.0
FL,palm beach,2188.5,1389.0,3329.0,218,1662.5711951033713,1940.0
FL,palm beach gardens,2243.5,1490.25,3121.0,352,366.8564691258729,1630.75
FL,palm beach shores,2311.0,1746.0,2440.0,17,818.4426229508197,694.0
FL,palm city,2088.0,1702.0,3089.0,189,288.0533656761674,1387.0
FL,palm coast,1865.0,1565.0,2306.0,874,202.640367373456,741.0
FL,palm harbor,1563.5,1150.0,2220.5,284,252.66241731283128,1070.5
FL,palm springs,1183.0,900.25,1500.0,98,203.1876272265718,599.75
FL,palmdale,1360.0,1360.0,1360.0,1,382.27941176470586,0.0
FL,palmetto,1778.0,1407.5,2447.0,279,220.26161369193153,1039.5
FL,palmetto bay,2559.0,1958.75,3355.0,86,397.9549798912625,1396.25
FL,panacea,1583.0,1515.0,2238.25,8,181.48386543082734,723.25
FL,panama city,1787.0,1432.5,2289.0,430,186.52582090421708,856.5
FL,panama city beach,1362.0,1047.0,1994.0,723,431.70103092783506,947.0
FL,parkland,3056.0,2378.0,4048.0,177,367.45964912280704,1670.0
FL,parrish,2170.0,1720.0,2763.0,245,233.21373654536134,1043.0
FL,pembroke park,1030.0,1030.0,1265.5,6,161.6504854368932,235.5
FL,pembroke pines,1295.0,1050.0,1870.5,531,238.91664454473056,820.5
FL,pensacola,1787.0,1408.0,2350.0,525,196.36261891438164,942.0
FL,pensacola beach,2034.0,1446.0,2434.5,15,599.3998499624906,988.5
FL,perrine,902.0,902.0,902.0,1,343.67960088691797,0.0
FL,perry,1432.0,1156.0,2093.25,66,132.91451335055984,937.25
FL,pierson,1900.0,1574.0,2554.5,15,283.5753176043557,980.5
FL,pinecrest,3821.0,2410.0,5988.25,102,725.9720910722651,3578.25
FL,pinellas park,1219.0,975.5,1482.0,155,232.86604361370718,506.5
FL,pinetta,1966.0,1463.0,1978.5,3,62.73229532898041,515.5
FL,placida,1639.0,1262.0,2205.25,46,350.97187796165343,943.25
FL,plant city,1654.5,1294.75,2259.25,240,200.28170859538784,964.5
FL,plantation,1756.0,1250.0,2350.0,285,256.6666666666667,1100.0
FL,poinciana,1670.0,1465.0,1902.0,337,190.3933910306845,437.0
FL,point washington,3238.0,2529.0,3947.0,2,733.9657679090669,1418.0
FL,polk city,1569.0,1200.5,2181.5,63,193.66197183098592,981.0
FL,pomona park,1472.0,1028.0,2360.5,10,155.84801628551628,1332.5
FL,pompano beach,1234.5,980.0,1672.25,698,312.9723923249643,692.25
FL,ponce de leon,1621.5,1235.0,2558.5,18,212.58445945945945,1323.5
FL,ponce inlet,2101.5,1577.0,2792.75,18,367.02408386097807,1215.75
FL,ponte vedra,2463.0,1990.75,2964.0,264,285.70857452079815,973.25
FL,ponte vedra beach,3089.0,1726.0,4222.0,153,417.49502982107356,2496.0
FL,port charlotte,1619.0,1337.75,1945.5,1102,218.92504519538312,607.75
FL,port labelle,1389.0,1389.0,1389.0,3,215.62634989200865,0.0
FL,port orange,1351.0,960.0,1792.0,189,190.35714285714286,832.0
FL,port richey,1306.0,1104.0,1498.0,209,188.83610451306413,394.0
FL,port saint joe,1719.0,1393.0,2042.75,136,310.0187626119835,649.75
FL,port saint john,2631.5,1817.75,3445.25,2,214.69418171409222,1627.5
FL,port saint lucie,1788.0,1412.0,2167.0,1103,219.67526265520536,755.0
FL,providence,1100.0,1100.0,1100.0,1,118.0909090909091,0.0
FL,pt charlotte,2748.0,2748.0,2748.0,1,163.75545851528383,0.0
FL,punta gorda,1829.0,1405.5,2240.0,714,234.69708396178984,834.5
FL,quincy,1632.0,1296.5,2179.0,64,125.70789865871834,882.5
FL,raiford,1799.0,1765.0,2070.0,6,128.56008772850336,305.0
FL,ramrod key,1258.0,1118.5,1422.0,15,833.3333333333334,303.5
FL,reddick,2476.0,1812.0,4758.0,30,252.87510842309166,2946.0
FL,redington beach,1338.0,1096.75,1826.25,20,567.6546391752577,729.5
FL,redington shores,1387.5,1149.5,2574.0,20,557.0078488014668,1424.5
FL,reunion,3383.0,1816.0,4792.0,149,274.55357142857144,2976.0
FL,ridge manor,2977.0,2262.5,3691.5,2,189.54121757856623,1429.0
FL,riverview,2035.0,1581.0,2641.25,534,200.50582136798357,1060.25
FL,riviera beach,1565.0,1210.0,2011.0,277,453.2122905027933,801.0
FL,rockledge,1802.5,1448.0,2301.5,154,214.91914932096938,853.5
FL,rosemary beach,2380.5,1173.0,2943.5,12,1374.3869570980428,1770.5
FL,rotonda west,1853.0,1604.5,2115.25,124,238.87507192041426,510.75
FL,royal palm beach,1725.0,1280.5,2404.0,143,237.21122112211222,1123.5
FL,royal palm estates,1072.5,1071.25,1073.75,2,326.2877635296675,2.5
FL,ruskin,1876.0,1560.0,2406.0,213,180.43933054393307,846.0
FL,saddle bunch,1150.0,846.0,1400.0,5,711.5384615384615,554.0
FL,safety harbor,1554.0,1260.0,2204.5,55,271.47087857847976,944.5
FL,saint augustine,1797.0,1442.0,2368.0,1491,239.2387706855792,926.0
FL,saint augustine beach,1948.0,1429.75,2516.5,24,431.2164863487669,1086.75
FL,saint augustine shores,1388.0,1388.0,1388.0,1,242.06772334293947,0.0
FL,saint cloud,1904.0,1614.0,2340.0,636,207.4718196457327,726.0
FL,saint george island,2277.0,1585.5,3046.25,62,631.1195652173913,1460.75
FL,saint james city,1506.0,1032.0,1829.0,53,405.0179211469534,797.0
FL,saint johns,2557.0,2027.75,3148.5,336,241.71038659167527,1120.75
FL,saint lucie west,1520.0,1329.25,1784.25,6,244.40739580292103,455.0
FL,saint pete,1150.5,1103.25,1197.75,2,175.27256754289886,94.5
FL,saint pete bch,800.0,800.0,800.0,1,437.5,0.0
FL,saint pete beach,1513.5,1146.75,2184.5,74,635.2987632399397,1037.75
FL,saint petersburg,1292.5,994.75,1797.0,1384,303.5412446845054,802.25
FL,saint teresa,2822.0,2477.0,3099.0,3,324.3483412322275,622.0
FL,salt springs,817.5,515.25,1368.0,8,232.94723294723295,852.75
FL,san antonio,1971.0,1565.0,2266.5,92,209.76980728051393,701.5
FL,san mateo,2046.0,1677.0,2062.0,5,156.35386119257086,385.0
FL,sanderson,1420.5,1221.0,1756.0,8,126.6955266955267,535.0
FL,sandestin,3060.0,1940.0,4180.0,2,474.27519558214453,2240.0
FL,sanford,1714.0,1386.0,2356.0,315,217.61376896149358,970.0
FL,sanibel,1802.0,1243.0,2525.0,92,742.3629945948026,1282.0
FL,santa rosa beach,2197.0,1792.0,2810.0,615,436.42185792349727,1018.0
FL,sarasota,1691.0,1210.0,2400.0,1793,336.71833244254407,1190.0
FL,satellite beach,1800.0,1361.0,2069.0,89,337.75252525252523,708.0
FL,satsuma,1328.0,974.25,1635.0,32,133.42318469785573,660.75
FL,sea ranch lakes,3570.0,3326.0,5975.5,7,896.0784313725491,2649.5
FL,seacrest,2690.0,1766.0,3714.5,15,1087.9153190238164,1948.5
FL,sebastian,1500.0,1211.5,1896.0,190,204.22303868597362,684.5
FL,sebring,1515.0,1116.0,1943.75,350,154.98516634880272,827.75
FL,seffner,1810.5,1488.75,2515.0,86,213.3162192534204,1026.25
FL,seminole,1366.0,1025.0,1814.5,195,264.8094780659622,789.5
FL,seville,1413.0,1249.5,1576.5,2,169.27827522702736,327.0
FL,sewalls point,2778.0,2236.5,3162.25,4,450.1710739795707,925.75
FL,shady hills,1710.0,1710.0,1710.0,1,242.69005847953215,0.0
FL,shalimar,2174.0,1667.75,2625.0,36,211.3698553638242,957.25
FL,siesta key,2269.5,1734.75,2804.25,2,802.6542377957472,1069.5
FL,silver springs,1704.0,1039.5,2243.5,44,150.36917195661138,1204.0
FL,singer island,1565.0,1305.5,1684.5,3,607.0745697896749,379.0
FL,sneads,3533.0,3533.0,3533.0,1,169.5442966317577,0.0
FL,sopchoppy,1497.0,1244.75,2068.75,14,210.86080586080584,824.0
FL,sorrento,2514.0,1636.0,3140.25,44,209.61812144212524,1504.25
FL,south bay,1632.0,1230.0,2064.0,9,138.78968253968253,834.0
FL,south daytona,1159.0,922.0,1476.0,40,185.80932372949178,554.0
FL,south miami,1651.5,1216.0,2327.25,42,498.9577494160827,1111.25
FL,south palm beach,1211.0,1042.25,1417.0,26,385.41899465959733,374.75
FL,south pasadena,1090.0,893.75,1300.0,66,318.5443866820112,406.25
FL,southport,2048.0,1316.0,2689.25,26,190.33627574611182,1373.25
FL,southwest ranches,3927.0,2933.0,6968.5,47,566.1348430262481,4035.5
FL,spring hill,991.0,695.5,1286.5,2,207.77481036662454,591.0
FL,springhill,1744.0,1426.0,2058.0,652,180.69567608617177,632.0
FL,starke,1655.0,1261.0,2431.75,70,150.9964611659527,1170.75
FL,steinhatchee,1300.0,960.0,1528.0,61,272.22222222222223,568.0
FL,stock island,994.0,951.0,1219.0,8,584.161915940085,268.0
FL,stuart,1348.0,1097.5,1848.0,431,276.234375,750.5
FL,sugarloaf,1653.5,1164.0,2336.75,18,937.702980953718,1172.75
FL,sugarloaf key,1132.0,1132.0,1132.0,1,353.35689045936397,0.0
FL,summerfield,1583.0,1296.0,1990.25,250,191.1967064335656,694.25
FL,summerland key,1813.0,1220.0,2484.75,16,946.1097090056544,1264.75
FL,sumterville,1340.0,1177.0,1756.5,14,322.87805066419526,579.5
FL,sun city center,1700.5,1346.75,1914.0,224,196.52329665521796,567.25
FL,sunny isles beach,1544.0,1090.0,2382.0,811,737.7049180327868,1292.0
FL,sunrise,1159.0,850.0,1470.0,418,222.91782065187783,620.0
FL,surfside,1591.0,1150.0,1999.0,85,859.1397849462365,849.0
FL,suwannee,1201.0,840.0,1539.0,7,170.71759259259258,699.0
FL,sweetwater,1173.0,1047.0,1866.0,35,362.25845410628017,819.0
FL,tallahassee,1592.0,1240.0,2151.5,943,170.7132018209408,911.5
FL,tamarac,1186.5,950.0,1486.5,498,197.20362987482503,536.5
FL,tampa,1638.0,1215.25,2347.75,2410,258.9016294508147,1132.5
FL,tarpon springs,1666.0,1165.75,2359.5,186,249.01346708865475,1193.75
FL,tavares,1731.0,1344.0,2136.5,212,185.7506424040186,792.5
FL,tavernier,1429.5,870.25,2310.0,42,774.818563789152,1439.75
FL,temple terrace,1578.0,1240.0,2153.5,55,205.3177691309987,913.5
FL,tequesta,2084.5,1333.75,3086.5,70,547.3648580655195,1752.75
FL,terra ceia,1818.0,1818.0,1818.0,1,1237.6237623762377,0.0
FL,the acreage,1884.0,1564.0,2475.5,43,321.5248363496342,911.5
FL,the villages,1590.0,1247.0,1942.0,329,267.7029360967185,695.0
FL,thonotosassa,1902.0,1090.0,5454.5,31,225.86109542631283,4364.5
FL,tierra verde,2721.0,2160.75,2852.0,66,532.6086956521739,691.25
FL,titusville,1500.0,1201.0,1892.5,399,214.4607843137255,691.5
FL,treasure island,1140.0,914.5,2229.5,91,620.0,1315.0
FL,trenton,1518.5,1228.0,1932.0,48,165.47892487675819,704.0
FL,trinity,2276.0,1940.5,2957.5,39,239.0374331550802,1017.0
FL,umatilla,1451.0,1235.0,1780.0,77,180.34351145038167,545.0
FL,university park,2464.0,2053.0,2996.0,21,327.14363735663574,943.0
FL,upper captiva,1991.5,1188.0,2849.25,14,847.1063334399232,1661.25
FL,useppa island,1990.5,1448.25,2981.75,8,673.0577487879023,1533.5
FL,valparaiso,2250.0,1932.0,2352.0,55,241.33620689655172,420.0
FL,valri,1100.0,1100.0,1100.0,1,63.63636363636363,0.0
FL,valrico,1938.0,1471.5,2532.75,150,212.14385701099678,1061.25
FL,venice,1580.0,1191.5,1969.0,587,276.16279069767444,777.5
FL,venus,1344.0,1040.0,1709.0,7,235.18344308560677,669.0
FL,vernon,1344.0,960.0,1534.0,13,181.67976424361493,574.0
FL,vero beach,1700.0,1188.0,2470.0,901,228.85947550717466,1282.0
FL,village of golf,3288.5,3223.25,3353.75,2,942.3464523494142,130.5
